id,group,gender,relationship_status,reunion_class,reunion_class_levels,n_children,children_range,children_range_levels,with_child,with_child_levels,income,working_range_levels,income_range,income_range_levels,achievement,achievement_min,joy,joy_min,meaningfulness,meaningfulness_work,meaningfulness_min,life_satisfaction,tqi,working_hours,working_range,reading_hours,catching_up_hours,social_media_hours,watching_tv_hours,exercising_hours,sleeping_hours,care_giving_hours,parting_hosting_hours,industry_graduation,industry_current,eating_with_family_hours,eating_with_others_hours,eating_alone_hours,watching_TV_with_family_hours,watching_TV_with_others_hours,watching_TV_alone_hours,hanging_out_alone_hours,hanging_out_with_family_hours,hanging_out_with_others_hours,chores_alone_hours,chores_with_others_hours,chores_with_family_hours,commuting_alone_hours,hobbies_hours,school_learning_hours,job_searching_hours,gaming_hours,napping_hours,therapy_hours,side_projects_hours,volunteering_hours,hobbies_subj_value,school_learning_subj_value,job_searching_subj_value,gaming_subj_value,napping_subj_value,therapy_subj_value,side_projects_subj_value,volunteering_subj_value,jam_type_distribution,achievement_behavioral,achievement_perceived,joy_gap,achievement_gap,meaningfulness_gap,industry_graduation_levels,industry_current_levels,joy_working,joy_reading,joy_catching_up,joy_social_media,joy_watching_tv,joy_exercising,joy_sleeping,joy_care_giving,joy_parting_hosting,joy_eating_with_family,joy_eating_with_others,joy_eating_alone,joy_watching_TV_with_family,joy_watching_TV_with_others,joy_watching_TV_alone,joy_hanging_out_alone,joy_hanging_out_with_family,joy_hanging_out_with_others,joy_chores_alone,joy_chores_with_others,joy_chores_with_family,joy_commuting_alone,joy_volunteering,joy_therapy,joy_gaming,joy_school_learning,joy_side_projects,joy_job_searching,joy_napping,joy_hobbies
478.0,HBS,Men,Single,5th,2.0,0.0,0,1.0,No Kids,2.0,863727.0,4.0,500K - 1M,4.0,53.0,90.0,85.0,44.0,61.0,90.0,66.0,4.2,4.2,78.0,Over 55,6.0,6.0,10.0,2.0,4.0,48.0,11.0,6.0,Tech,Healthcare,1.7,2.3,2.4,1.6,1.1,2.1,0.4,0.0,2.0,2.6,0.2,2.2,1.1,6.0,19.1,7.9,10.7,2.5,1.4,1.2,0.1,1.4,2.28,2.0,1.35,0.9,1.75,0.3,0.05,Triumvirate,24.0,45.0,12.0,-25.0,8.0,3.0,4.0,13,19,14,33,27,53,22,67,34,64,94,77,37,42,36,11,80,90,37,30,94,17,83,31,47,14,80,97,44,49
479.0,HBS,Women,Single,30th,7.0,1.0,1,2.0,Kids,1.0,1192928.0,1.0,More than 1M,5.0,97.0,26.0,93.0,34.0,95.0,26.0,43.0,5.9,5.9,32.0,0 - 35,9.0,4.0,,6.0,9.0,51.0,9.0,2.0,Finance,Other,2.9,2.4,0.4,1.5,1.8,2.3,1.6,2.6,2.0,0.8,1.5,0.9,0.8,9.7,19.9,1.2,9.8,4.2,,5.3,4.4,2.4,2.48,0.3,,1.5,1.9,1.3,2.2,Flourisher,80.0,14.0,-11.0,2.0,-4.0,1.0,5.0,25,39,74,22,72,33,21,96,57,86,35,14,100,40,34,56,83,98,59,57,10,58,43,40,69,57,15,74,85,34
480.0,IWF,Men,In a relationship,10th,3.0,4.0,3+,4.0,Kids,1.0,2213151.0,4.0,More than 1M,5.0,94.0,44.0,31.0,42.0,,44.0,70.0,6.2,6.2,72.0,Over 55,4.0,5.0,6.0,3.0,15.0,48.0,8.0,6.0,Consulting,Consulting,1.6,1.3,2.4,1.2,1.7,0.9,0.4,1.3,2.9,0.3,1.1,2.5,0.3,5.7,10.9,7.9,8.0,4.0,0.6,1.3,2.2,1.3,2.26,2.0,1.0,1.45,0.75,0.3,1.1,Striver,2.0,30.0,-5.0,-2.0,-15.0,2.0,2.0,33,34,22,20,31,70,46,62,74,89,28,98,63,99,61,23,67,71,73,56,88,33,52,82,79,100,79,69,57,78
481.0,HBS,Men,In a relationship,20th,5.0,0.0,0,1.0,No Kids,2.0,3193683.0,1.0,More than 1M,5.0,95.0,42.0,71.0,28.0,51.0,42.0,92.0,6.8,6.8,33.0,0 - 35,3.0,8.0,4.0,2.0,2.0,53.0,9.0,3.0,Healthcare,Consulting,1.9,2.5,0.8,0.5,0.5,2.4,1.8,1.0,0.0,0.3,0.8,1.8,2.5,inf,20.4,2.8,3.1,1.1,1.6,5.9,1.7,1.55,2.31,0.7,0.4,0.4,2.05,1.5,0.85,Triumvirate,32.0,68.0,-16.0,9.0,-13.0,4.0,2.0,89,93,94,60,20,26,83,93,62,33,90,95,83,30,77,40,21,50,37,97,76,42,19,55,41,49,95,19,76,80
482.0,Xilio,Women,Married,5th,2.0,2.0,2,3.0,Kids,1.0,4000001.0,3.0,More than 1M,5.0,95.0,inf,42.0,20.0,74.0,75.0,53.0,7.3,7.3,49.0,45 - 55,5.0,8.0,4.0,inf,15.0,53.0,8.0,2.0,Tech,Finance,2.1,0.4,2.6,1.7,1.4,0.9,1.4,0.4,0.7,0.9,2.1,1.2,2.6,7.3,3.0,8.8,11.5,3.3,0.6,4.8,0.7,1.75,2.35,2.2,1.45,1.2,0.75,1.2,0.35,Joyful Striver,84.0,18.0,-3.0,-13.0,-22.0,3.0,inf,11,14,99,26,67,80,82,88,76,86,54,48,76,45,30,59,10,21,95,77,15,28,39,76,89,22,17,67,77,32
483.0,HBS,Men,Single,25th,6.0,3.0,3+,4.0,Kids,1.0,100640.0,1.0,Less than 150K,1.0,51.0,60.0,60.0,59.0,78.0,60.0,67.0,2.3,2.3,32.0,0 - 35,1.0,9.0,7.0,1.0,4.0,49.0,18.0,1.0,Tech,Consulting,1.4,1.6,2.8,0.8,1.7,1.3,1.9,1.3,2.8,1.8,2.3,1.7,0.7,5.1,13.6,9.4,5.5,3.9,0.9,6.2,2.2,1.15,2.23,2.35,0.7,1.4,1.1,1.55,1.1,Joyful Striver,24.0,62.0,13.0,8.0,-4.0,3.0,2.0,41,74,94,91,66,59,61,32,99,33,35,32,45,74,27,70,59,98,65,93,87,11,34,100,89,35,24,56,61,98
484.0,IWF,Women,In a relationship,1st,1.0,3.0,3+,4.0,Kids,1.0,4420886.0,3.0,More than 1M,5.0,,90.0,38.0,96.0,14.0,90.0,61.0,8.4,8.4,52.0,45 - 55,4.0,5.0,4.0,7.0,14.0,48.0,12.0,9.0,Tech,Other,1.9,0.0,0.4,2.8,1.7,2.2,0.0,1.5,2.8,2.4,0.7,1.7,0.2,6.6,0.1,1.5,18.4,4.0,1.5,0.1,2.5,1.55,2.31,0.35,2.3,1.45,1.8,0.05,1.25,,12.0,37.0,-21.0,-15.0,-19.0,3.0,,100,58,62,95,86,74,80,37,27,63,31,77,72,13,48,50,34,63,68,72,64,64,66,52,36,23,35,24,77,74
485.0,Xilio,Men,Married,5th,2.0,2.0,2,3.0,Kids,1.0,2030991.0,4.0,More than 1M,5.0,49.0,60.0,48.0,95.0,49.0,60.0,92.0,5.0,5.0,70.0,Over 55,4.0,10.0,1.0,10.0,5.0,52.0,13.0,2.0,Healthcare,Finance,1.8,1.0,1.4,1.7,0.6,2.1,0.6,1.2,2.2,2.7,0.1,0.5,2.2,6.3,8.1,4.6,11.7,1.5,1.4,1.9,2.0,1.45,inf,1.15,1.45,0.55,1.75,0.5,1.0,inf,50.0,25.0,-25.0,10.0,17.0,4.0,1.0,93,12,91,33,13,41,11,25,18,35,67,61,34,77,24,23,89,98,14,25,47,20,72,10,12,20,48,18,13,31
486.0,IWF,Women,Married,1st,1.0,3.0,3+,4.0,Kids,1.0,,2.0,More than 1M,5.0,33.0,19.0,60.0,13.0,,19.0,61.0,7.3,7.3,39.0,35 - 45,3.0,8.0,7.0,11.0,11.0,55.0,12.0,8.0,Finance,Healthcare,2.7,1.1,,1.8,2.2,3.0,1.5,2.0,2.3,1.9,2.5,1.2,0.6,9.1,9.2,9.8,11.9,5.2,2.0,4.9,3.4,2.25,2.45,2.45,1.5,1.85,2.45,1.25,1.7,Joy Seeker,35.0,48.0,-13.0,-9.0,-2.0,1.0,4.0,33,54,54,28,95,45,65,46,47,75,72,13,95,99,62,14,14,20,63,83,42,26,80,53,58,47,12,22,48,73
487.0,IWF,Women,Married,10th,3.0,3.0,3+,4.0,Kids,1.0,4624877.0,4.0,More than 1M,5.0,20.0,14.0,87.0,55.0,77.0,14.0,64.0,8.2,8.2,74.0,Over 55,7.0,0.0,9.0,9.0,13.0,50.0,11.0,8.0,Other,Healthcare,0.1,1.2,1.5,1.1,0.1,0.7,2.9,1.3,0.3,0.0,0.0,1.0,1.2,1.4,9.9,4.8,7.1,0.2,0.5,9.5,2.1,0.1,2.02,1.2,0.9,0.05,0.55,2.4,1.05,Purposeful Striver,33.0,65.0,-5.0,9.0,-22.0,5.0,4.0,21,23,41,46,16,22,69,30,96,89,37,56,57,13,47,84,92,69,53,99,17,51,56,66,94,89,66,32,30,77
488.0,IWF,Men,Single,15th,4.0,1.0,1,2.0,Kids,1.0,4285780.0,1.0,More than 1M,5.0,60.0,94.0,85.0,30.0,23.0,94.0,27.0,7.6,7.6,32.0,0 - 35,1.0,2.0,7.0,0.0,5.0,53.0,9.0,9.0,Finance,Consulting,0.8,2.1,2.6,0.2,1.1,2.0,1.2,2.9,1.5,0.6,2.8,1.2,0.2,3.5,17.4,8.6,,2.5,1.3,3.8,4.8,0.7,2.14,2.15,0.15,0.9,1.65,0.95,2.4,Purposeful Striver,33.0,53.0,0.0,-8.0,2.0,1.0,2.0,59,39,45,94,70,79,32,88,30,47,74,30,48,18,57,14,77,77,51,14,99,70,93,18,39,66,19,42,75,67
489.0,HBS,Men,In a relationship,10th,3.0,0.0,0,1.0,No Kids,2.0,1385531.0,2.0,More than 1M,5.0,18.0,69.0,63.0,52.0,10.0,69.0,16.0,5.5,5.5,43.0,35 - 45,9.0,7.0,3.0,10.0,12.0,52.0,11.0,6.0,Finance,Healthcare,2.9,1.2,1.8,0.1,2.3,1.8,1.3,1.8,0.7,0.3,1.9,2.3,0.7,9.6,9.7,5.9,0.6,5.5,1.2,4.2,3.0,2.4,2.48,1.45,0.1,1.95,1.5,1.05,1.5,Purpose Seeker,61.0,79.0,19.0,14.0,-11.0,1.0,4.0,44,77,90,17,63,67,49,26,74,74,53,65,56,39,61,73,15,87,81,20,88,12,90,14,31,31,12,18,25,37
490.0,Xilio,Women,Married,5th,2.0,3.0,3+,4.0,Kids,1.0,705510.0,4.0,500K - 1M,4.0,21.0,43.0,75.0,19.0,88.0,inf,71.0,4.3,4.3,73.0,Over 55,7.0,2.0,10.0,9.0,7.0,50.0,1.0,0.0,Consulting,Consulting,2.7,1.3,1.1,1.3,1.7,2.7,2.1,2.4,0.5,1.1,,1.4,2.4,9.0,11.2,3.8,8.5,3.9,inf,7.1,4.0,2.25,2.45,0.95,1.05,1.4,2.3,1.8,2.0,Purpose Seeker,51.0,73.0,-5.0,-4.0,-25.0,2.0,2.0,42,27,69,37,97,23,73,46,30,84,52,75,30,54,97,38,35,55,66,38,87,95,12,88,28,25,55,12,16,87
491.0,HBS,Women,Single,5th,2.0,3.0,3+,4.0,Kids,1.0,3771196.0,4.0,More than 1M,5.0,38.0,48.0,71.0,65.0,59.0,48.0,83.0,7.5,7.5,69.0,Over 55,5.0,8.0,7.0,6.0,0.0,52.0,18.0,4.0,Healthcare,Finance,1.4,0.7,0.9,0.3,0.8,0.5,1.8,0.3,2.4,1.5,0.7,2.8,2.4,5.1,5.9,2.9,1.7,1.8,0.3,6.0,0.5,1.15,2.23,0.7,0.2,0.65,0.4,1.5,0.25,Purposeful Striver,43.0,15.0,-8.0,-2.0,-23.0,4.0,1.0,42,71,20,14,77,46,94,86,36,60,46,68,39,13,81,84,64,47,56,88,29,44,55,18,40,86,31,82,92,77
492.0,Xilio,Men,In a relationship,30th,7.0,1.0,1,2.0,Kids,1.0,2764296.0,4.0,More than 1M,5.0,61.0,35.0,72.0,40.0,80.0,35.0,64.0,7.0,7.0,68.0,Over 55,2.0,7.0,8.0,0.0,9.0,,3.0,2.0,Other,Consulting,1.9,1.1,0.6,1.8,2.1,2.3,0.9,1.2,0.4,0.1,0.0,0.9,0.6,6.6,9.3,2.0,12.1,4.9,1.5,3.0,2.0,1.55,2.31,0.5,1.5,1.75,,0.75,1.0,inf,12.0,49.0,11.0,-7.0,-12.0,5.0,2.0,70,46,72,26,88,88,32,28,79,44,75,16,40,78,37,14,48,70,85,79,64,94,45,54,29,85,76,34,18,84
493.0,Xilio,Women,Married,40th+,9.0,4.0,3+,4.0,Kids,1.0,3361869.0,3.0,More than 1M,5.0,89.0,88.0,67.0,42.0,91.0,88.0,76.0,7.1,7.1,52.0,45 - 55,8.0,8.0,2.0,10.0,7.0,inf,7.0,5.0,Consulting,Consulting,0.8,0.7,2.3,2.6,1.7,1.7,1.2,1.0,1.4,1.0,0.7,1.2,1.0,3.5,5.7,7.6,17.6,4.0,1.1,4.1,1.7,0.7,2.14,1.9,2.2,1.4,1.4,1.05,0.85,Triumvirate,67.0,88.0,19.0,11.0,inf,2.0,2.0,60,34,30,45,10,77,38,39,53,52,26,58,35,32,94,45,18,26,34,57,57,98,35,86,28,91,74,97,26,13
494.0,HBS,Men,Married,20th,5.0,4.0,3+,4.0,Kids,1.0,928320.0,4.0,500K - 1M,4.0,26.0,10.0,12.0,74.0,82.0,10.0,36.0,3.7,3.7,69.0,Over 55,9.0,6.0,,7.0,12.0,48.0,0.0,0.0,Consulting,Consulting,0.6,0.2,1.2,2.6,2.4,0.8,0.7,1.7,2.8,0.5,0.4,2.4,0.4,2.7,1.8,3.9,17.7,5.6,0.5,2.2,2.8,0.45,2.09,0.95,2.2,2.0,0.7,0.55,1.4,,65.0,68.0,6.0,13.0,-25.0,2.0,2.0,52,57,61,28,64,49,87,54,37,38,49,25,31,25,25,88,54,75,53,24,92,75,19,33,11,38,28,80,100,10
495.0,IWF,Women,In a relationship,25th,6.0,3.0,3+,4.0,Kids,1.0,4859040.0,4.0,More than 1M,5.0,79.0,66.0,78.0,96.0,12.0,66.0,21.0,9.6,9.6,80.0,Over 55,2.0,0.0,9.0,5.0,3.0,53.0,18.0,5.0,Tech,Tech,1.4,1.8,1.5,2.0,2.2,1.4,2.9,2.6,0.6,1.9,1.8,1.6,0.2,5.2,15.1,5.1,13.2,5.1,0.9,9.7,4.3,1.15,2.23,1.3,1.65,1.85,1.2,2.4,2.15,Joy Seeker,33.0,12.0,10.0,-5.0,12.0,3.0,3.0,21,74,64,73,12,68,99,27,54,46,47,26,30,31,25,28,23,81,24,93,65,10,43,83,49,91,71,45,21,35
496.0,Xilio,Men,In a relationship,30th,7.0,4.0,3+,4.0,Kids,1.0,2037635.0,4.0,More than 1M,5.0,64.0,52.0,64.0,10.0,81.0,52.0,41.0,5.7,5.7,57.0,Over 55,9.0,9.0,3.0,8.0,13.0,55.0,1.0,1.0,Finance,Tech,1.1,2.0,1.5,0.6,1.8,1.0,,0.2,2.9,1.4,0.5,1.6,3.0,4.2,16.7,4.9,4.2,4.3,0.7,1.3,0.4,0.9,2.18,1.25,0.55,1.55,0.85,0.35,0.2,Joyful Striver,40.0,59.0,-9.0,-18.0,12.0,1.0,3.0,76,62,35,100,87,89,60,87,26,90,94,93,10,81,44,73,64,45,60,43,97,16,87,51,48,11,66,98,66,42
497.0,HBS,Women,In a relationship,,7.0,3.0,3+,4.0,Kids,1.0,1256607.0,1.0,More than 1M,5.0,32.0,21.0,40.0,92.0,31.0,21.0,56.0,4.0,4.0,33.0,0 - 35,4.0,2.0,5.0,10.0,14.0,48.0,18.0,2.0,Other,Healthcare,1.8,1.9,1.7,2.6,1.5,1.7,1.1,0.2,3.0,1.5,1.6,0.2,2.0,6.3,15.5,5.8,17.3,3.4,1.2,3.7,0.4,1.45,2.29,1.45,2.15,1.2,1.45,0.95,0.2,Purposeful Striver,74.0,37.0,9.0,2.0,-5.0,5.0,4.0,74,88,77,20,47,25,78,71,49,67,70,96,46,57,26,31,18,83,62,69,19,29,17,31,100,63,97,29,54,90
498.0,HBS,Women,Married,inf,2.0,4.0,3+,4.0,Kids,1.0,4093960.0,1.0,More than 1M,5.0,71.0,35.0,31.0,97.0,,35.0,17.0,7.8,7.8,,0 - 35,1.0,2.0,3.0,3.0,6.0,52.0,8.0,3.0,Consulting,Tech,0.2,1.4,2.6,2.7,0.4,2.7,0.1,2.6,1.7,1.3,1.8,1.2,1.6,1.7,11.6,8.7,17.7,0.9,1.8,0.3,inf,0.2,2.04,2.15,2.2,0.35,2.2,inf,2.15,Purposeful Striver,43.0,61.0,-15.0,-21.0,3.0,2.0,3.0,42,82,43,63,10,71,98,45,12,63,18,84,86,71,82,43,24,16,43,71,61,52,64,69,81,11,85,90,20,36
499.0,HBS,Women,Single,30th,7.0,0.0,,1.0,No Kids,2.0,3294908.0,4.0,More than 1M,5.0,53.0,38.0,54.0,48.0,88.0,38.0,93.0,6.5,6.5,58.0,Over 55,3.0,1.0,4.0,9.0,10.0,54.0,11.0,2.0,Consulting,Tech,2.9,1.1,2.9,0.6,0.8,1.7,0.7,0.6,0.5,2.9,0.9,0.8,2.3,9.8,9.5,9.8,3.9,1.8,1.1,2.2,1.1,2.45,2.49,2.45,0.5,0.65,1.4,0.55,0.55,Purpose Seeker,44.0,43.0,-5.0,-9.0,-21.0,2.0,3.0,49,24,61,54,47,13,40,93,85,48,86,43,94,69,61,65,46,25,86,11,59,15,100,95,63,12,22,63,22,51
500.0,Xilio,Women,Married,25th,6.0,3.0,3+,4.0,Kids,1.0,4290538.0,4.0,More than 1M,5.0,33.0,27.0,78.0,13.0,66.0,27.0,90.0,7.5,7.5,80.0,Over 55,6.0,1.0,0.0,3.0,0.0,54.0,11.0,5.0,Healthcare,Healthcare,3.0,2.6,1.2,2.2,1.3,1.9,2.3,2.0,0.9,0.6,0.1,3.0,2.5,9.9,21.6,4.1,14.7,2.9,1.3,7.8,3.3,2.45,2.49,1.0,1.85,1.05,1.6,1.95,1.65,Purpose Seeker,29.0,70.0,0.0,11.0,-16.0,4.0,4.0,83,58,91,56,94,54,59,61,85,51,84,42,55,89,91,26,59,23,17,89,43,64,19,46,36,65,25,99,40,78
501.0,IWF,Men,Married,10th,3.0,0.0,0,1.0,,2.0,1642818.0,3.0,More than 1M,5.0,16.0,11.0,56.0,97.0,10.0,11.0,67.0,5.4,5.4,50.0,45 - 55,8.0,6.0,7.0,2.0,10.0,51.0,4.0,8.0,Healthcare,Tech,2.1,1.6,2.5,0.9,1.8,1.6,0.6,1.6,1.3,1.5,0.1,0.9,2.4,7.3,13.0,8.3,5.7,4.2,1.0,2.0,2.7,1.75,2.35,2.05,0.7,1.5,1.3,0.5,1.35,Triumvirate,13.0,39.0,-22.0,10.0,2.0,4.0,3.0,52,97,61,21,38,99,29,28,75,37,70,35,18,14,21,85,93,89,86,28,45,30,66,48,88,81,25,28,86,80
502.0,Xilio,Women,Single,5th,2.0,0.0,0,1.0,No Kids,2.0,2305504.0,1.0,More than 1M,5.0,10.0,77.0,11.0,42.0,28.0,77.0,16.0,6.7,6.7,34.0,0 - 35,6.0,4.0,1.0,5.0,8.0,51.0,1.0,7.0,Finance,Tech,1.6,1.4,2.3,2.4,1.5,0.2,0.2,2.5,0.9,2.2,0.1,2.7,0.0,5.8,12.0,7.6,16.1,3.6,0.1,0.8,4.2,1.35,2.27,1.9,2.0,1.3,0.15,0.2,2.1,Joyful Striver,12.0,56.0,8.0,-7.0,-5.0,1.0,3.0,53,77,38,30,14,37,64,53,55,38,89,75,26,89,92,98,81,34,79,58,70,60,88,93,21,20,61,69,35,73
503.0,HBS,Men,In a relationship,10th,3.0,0.0,0,1.0,No Kids,2.0,3255187.0,2.0,More than 1M,5.0,74.0,21.0,41.0,20.0,17.0,21.0,39.0,6.2,6.2,41.0,35 - 45,10.0,3.0,10.0,11.0,7.0,55.0,4.0,4.0,Consulting,Healthcare,0.9,0.1,1.7,3.0,0.9,0.7,1.4,0.4,0.8,1.7,2.2,2.0,0.6,3.8,0.6,5.7,19.9,2.0,0.5,4.7,0.6,0.75,2.15,1.45,2.5,0.7,0.6,1.2,0.3,Triumvirate,46.0,63.0,-8.0,1.0,-19.0,2.0,4.0,38,21,47,20,83,75,90,16,95,52,25,72,56,16,57,65,30,13,30,87,25,55,95,83,87,85,93,46,72,34
504.0,Xilio,Women,Single,10th,3.0,2.0,2,3.0,Kids,1.0,4634299.0,2.0,More than 1M,5.0,36.0,50.0,28.0,28.0,31.0,50.0,97.0,8.8,8.8,inf,35 - 45,9.0,10.0,3.0,11.0,0.0,50.0,13.0,2.0,Other,Other,2.4,1.0,2.9,0.1,0.0,1.5,0.0,0.4,2.9,2.8,inf,1.0,2.0,8.3,8.5,9.6,0.6,0.0,1.0,,0.6,2.05,2.41,2.4,0.1,0.0,1.25,0.0,0.3,Joyful Striver,2.0,46.0,14.0,8.0,-23.0,5.0,5.0,22,68,51,14,30,40,11,53,96,12,11,96,94,60,31,26,66,38,16,97,88,44,54,83,80,41,50,12,40,81
505.0,HBS,Men,Married,25th,6.0,0.0,0,1.0,No Kids,2.0,4690456.0,4.0,More than 1M,5.0,47.0,68.0,82.0,73.0,89.0,68.0,,8.3,8.3,72.0,Over 55,9.0,8.0,5.0,0.0,3.0,54.0,16.0,6.0,Healthcare,Consulting,2.1,1.1,0.6,2.7,1.5,0.9,0.3,1.7,0.5,1.1,2.4,1.6,,7.2,9.5,2.0,17.9,3.5,0.6,0.8,2.8,1.7,2.34,0.5,2.25,1.25,0.8,0.2,1.4,Triumvirate,35.0,88.0,9.0,-15.0,19.0,4.0,2.0,21,46,30,90,80,12,34,77,39,19,81,50,68,74,58,83,28,65,99,37,27,17,59,99,26,13,57,95,31,13
506.0,HBS,Men,Married,20th,5.0,1.0,1,2.0,Kids,1.0,4128502.0,4.0,More than 1M,5.0,29.0,91.0,72.0,76.0,45.0,91.0,89.0,7.7,7.7,59.0,Over 55,8.0,,7.0,3.0,1.0,52.0,2.0,7.0,Consulting,Consulting,0.5,1.2,0.3,1.9,0.9,0.5,inf,2.8,2.2,1.4,1.3,2.5,2.9,2.5,10.0,1.1,12.5,2.0,0.4,8.1,4.7,0.4,2.08,0.25,1.55,0.7,0.45,2.0,2.35,Joy Seeker,87.0,11.0,15.0,19.0,-6.0,2.0,2.0,55,70,51,65,76,17,22,43,78,68,52,95,63,18,61,91,67,15,88,57,80,77,73,98,99,18,100,28,15,21
507.0,HBS,Women,In a relationship,5th,2.0,3.0,3+,4.0,Kids,1.0,3651581.0,3.0,More than 1M,5.0,14.0,81.0,95.0,45.0,97.0,81.0,99.0,7.1,7.1,53.0,45 - 55,9.0,5.0,1.0,5.0,13.0,48.0,15.0,8.0,Tech,Tech,2.7,1.7,inf,2.9,2.2,1.5,2.3,1.2,0.0,0.3,1.4,2.7,,9.2,14.5,8.5,19.5,5.1,1.0,7.7,2.1,2.3,2.46,2.15,2.45,1.85,1.25,1.95,1.05,Triumvirate,81.0,62.0,3.0,-14.0,-7.0,3.0,3.0,11,52,22,29,56,33,79,75,18,23,51,67,95,91,88,27,15,10,65,46,56,25,11,62,93,97,48,62,29,67
508.0,HBS,Men,Single,20th,5.0,4.0,3+,4.0,Kids,1.0,4276238.0,1.0,More than 1M,5.0,36.0,87.0,60.0,61.0,58.0,87.0,48.0,7.7,7.7,35.0,0 - 35,,8.0,9.0,5.0,4.0,55.0,1.0,8.0,Other,Other,2.5,1.6,1.3,1.4,0.1,1.0,2.7,1.0,1.8,1.8,1.5,0.5,2.9,8.4,13.3,4.4,9.3,0.2,0.6,9.2,1.6,2.05,2.41,inf,1.15,0.05,0.8,2.3,,Joy Seeker,90.0,77.0,3.0,-5.0,9.0,5.0,5.0,44,79,73,50,93,24,76,78,94,85,86,88,21,54,10,54,13,48,58,83,95,76,54,37,19,65,22,55,94,20
509.0,IWF,Men,Married,40th+,9.0,2.0,2,3.0,Kids,1.0,455523.0,1.0,250K – 500K,3.0,66.0,64.0,71.0,85.0,24.0,64.0,56.0,3.5,3.5,33.0,0 - 35,3.0,9.0,9.0,2.0,4.0,53.0,10.0,2.0,Finance,Other,2.8,1.8,2.5,2.5,1.8,0.8,2.6,1.8,2.7,0.9,2.1,1.0,0.6,9.5,15.2,8.5,16.9,4.1,0.5,8.5,3.0,2.35,2.47,2.1,2.1,inf,0.65,2.15,1.5,Striver,8.0,25.0,12.0,-15.0,-22.0,1.0,5.0,96,48,26,55,92,52,67,64,20,56,66,19,73,56,75,87,52,10,51,58,41,80,71,86,28,25,13,89,19,68
510.0,HBS,Women,In a relationship,40th+,9.0,2.0,2,3.0,Kids,1.0,3629865.0,4.0,More than 1M,5.0,48.0,18.0,26.0,74.0,71.0,18.0,22.0,6.9,6.9,62.0,Over 55,10.0,2.0,5.0,10.0,6.0,49.0,8.0,4.0,Finance,Healthcare,2.2,2.3,,0.2,2.8,1.4,2.0,2.8,0.9,inf,0.8,1.0,2.6,7.5,19.1,8.9,1.2,6.6,0.9,6.8,4.7,1.8,2.36,2.25,0.15,2.35,1.15,1.7,2.35,Joyful Striver,26.0,71.0,16.0,13.0,-21.0,1.0,4.0,90,65,18,21,44,40,91,19,78,51,90,24,15,76,73,65,51,72,32,57,52,73,23,24,91,90,52,65,92,45
511.0,IWF,Men,In a relationship,40th+,9.0,1.0,1,2.0,Kids,1.0,4229790.0,4.0,More than 1M,5.0,82.0,53.0,99.0,23.0,65.0,53.0,82.0,8.2,8.2,58.0,Over 55,3.0,4.0,7.0,1.0,5.0,54.0,2.0,7.0,Healthcare,Healthcare,1.8,2.4,0.2,1.0,0.5,0.4,0.2,2.5,0.6,1.6,0.4,0.1,1.0,6.5,20.3,0.6,6.7,1.2,0.3,0.5,4.2,1.55,2.31,0.15,0.85,0.45,0.35,0.15,inf,Purpose Seeker,74.0,52.0,-5.0,2.0,-25.0,4.0,4.0,99,72,50,79,77,82,84,51,100,41,97,51,62,33,17,89,12,66,61,82,92,11,83,69,39,95,90,79,44,31
512.0,IWF,Men,Married,5th,2.0,0.0,0,1.0,,2.0,1069458.0,3.0,More than 1M,5.0,13.0,26.0,23.0,19.0,57.0,26.0,42.0,4.2,4.2,46.0,45 - 55,5.0,9.0,4.0,0.0,6.0,50.0,1.0,4.0,Tech,Tech,1.3,2.2,2.7,0.2,1.4,2.8,2.3,3.0,2.0,1.6,1.7,1.8,3.0,4.8,18.0,8.8,1.3,3.3,inf,7.8,5.0,1.05,2.21,2.2,0.15,1.2,2.3,1.95,2.5,Joy Seeker,90.0,4.0,16.0,-21.0,-22.0,3.0,3.0,17,55,10,26,78,54,93,50,75,41,76,66,25,19,95,59,10,76,88,97,49,10,24,69,39,80,97,40,35,74
513.0,HBS,Men,Single,40th+,,4.0,3+,4.0,Kids,1.0,3802811.0,3.0,More than 1M,5.0,65.0,65.0,32.0,26.0,76.0,65.0,72.0,7.4,7.4,53.0,45 - 55,1.0,8.0,8.0,9.0,7.0,55.0,12.0,0.0,Consulting,Tech,2.8,2.9,1.3,2.9,,2.6,2.5,0.1,2.1,0.2,1.0,2.6,0.5,9.4,23.9,4.5,19.5,0.6,inf,8.5,0.1,2.35,2.47,1.1,2.45,0.25,2.15,2.1,0.05,Purpose Seeker,34.0,59.0,-13.0,-9.0,-14.0,2.0,3.0,35,97,11,28,10,75,73,86,97,51,39,96,99,82,34,67,64,74,62,38,74,67,23,15,34,19,55,62,80,59
